Linux 7.0.9-arch1-1 (archlinux) 	05/22/2026 	_x86_64_	(4 CPU)

08:46:26 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
10:18:27 AM      0.80      0.00      0.40      0.20      4.80      0.00      0.00      0.00      0.00      0.00
10:18:32 AM  79939.20  64107.20  19982.20  19981.60  19719.60  47561.80      0.00  19386.60      0.00      0.00
10:18:37 AM  60541.60   8138.40  15134.80  15130.00  14021.80  31231.00      0.00  13745.80      0.00      0.00
10:18:42 AM   1492.00     17.60      3.40      3.20   5184.80   5013.00      0.00   4118.40      0.00      0.00
10:18:47 AM   1533.60    446.40    271.00    258.60   1466.40      0.00      0.00      0.00      0.00      0.00
10:18:52 AM    628.00    176.00     10.60     10.00    241.40      0.00      0.00      0.00      0.00      0.00
10:18:57 AM   1592.80    196.80     10.20      9.60   1573.80      0.00      0.00      0.00      0.00      0.00
10:19:02 AM     75.20   3001.60     18.80     18.80   2084.20      0.00      0.00      0.00      0.00      0.00
10:19:07 AM     16.80   1451.20      3.00      3.00   1363.60      0.00      0.00      0.00      0.00      0.00
10:19:12 AM    521.60    831.20      1.60      1.20    880.00      0.00      0.00      0.00      0.00      0.00
10:19:17 AM    397.60   2760.00     20.40     20.20   1914.80      0.00      0.00      0.00      0.00      0.00
10:19:22 AM   1130.40   1884.00    106.20    105.60   1130.60      0.00      0.00      0.00      0.00      0.00
10:19:27 AM    630.40   5348.00     34.80     24.80   3591.80      0.00      0.00      0.00      0.00      0.00
10:19:32 AM     32.80   1610.40      9.60      9.20   1502.40      0.00      0.00      0.00      0.00      0.00
10:19:37 AM    648.80   1750.40    150.20    149.20   1253.60      0.00      0.00      0.00      0.00      0.00
10:19:42 AM   1532.80    139.20     52.40     36.20     86.60      0.00      0.00      0.00      0.00      0.00
10:19:47 AM    368.80    164.80      9.00      2.20     47.60      0.00      0.00      0.00      0.00      0.00
10:19:52 AM    154.40   3096.80      3.00      2.40   1808.80      0.00      0.00      0.00      0.00      0.00
10:19:57 AM    577.60    536.00    122.00    121.40    170.20      0.00      0.00      0.00      0.00      0.00
10:20:02 AM    326.40   1040.00     22.20     21.40    551.40      0.00      0.00      0.00      0.00      0.00
10:20:07 AM     88.00   1866.40     22.00     22.00   1309.80      0.00      0.00      0.00      0.00      0.00
10:20:12 AM    128.80     24.00      3.80      2.40      6.00      0.00      0.00      0.00      0.00      0.00
10:20:17 AM     12.80    220.00      0.00      0.00      6.00      0.00      0.00      0.00      0.00      0.00
10:20:22 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:20:27 AM      0.80      4.00      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
10:20:32 AM      0.00      0.00      0.00      0.00      0.60      0.00      0.00      0.00      0.00      0.00
10:20:37 AM      6.40   6966.40      1.60      1.60   4545.20      0.00      0.00      0.00      0.00      0.00
10:20:42 AM     47.20    256.80     11.80     11.80    963.60      0.00      0.00      0.00      0.00      0.00
10:20:47 AM    536.00   7021.60    101.80     97.60   3436.20      0.00      0.00      0.00      0.00      0.00
10:20:52 AM   1315.20   3211.20    272.40    272.40   1508.40      0.00      0.00      0.00      0.00      0.00
10:20:57 AM   1509.60   1277.60    317.80    312.00    917.40      0.00      0.00      0.00      0.00      0.00
10:21:02 AM    116.80    252.00      6.00      4.60    864.40      0.00      0.00      0.00      0.00      0.00
10:21:07 AM      0.00   5273.60      0.80      0.40   2696.20      0.00      0.00      0.00      0.00      0.00
10:21:12 AM     80.00   2505.60     33.20     32.40   1168.40      0.00      0.00      0.00      0.00      0.00
10:21:17 AM      0.80   1367.20      0.40      0.20   2059.00      0.00      0.00      0.00      0.00      0.00
10:21:22 AM    433.60   4335.20    108.60    108.60   2447.40      0.00      0.00      0.00      0.00      0.00
10:21:27 AM      0.80     41.60    111.00    111.00    120.80      0.00      0.00      0.00      0.00      0.00
10:21:32 AM     16.00    130.40      0.00      0.00      3.00      0.00      0.00      0.00      0.00      0.00
10:21:37 AM  11532.80   4464.80   2877.20   2876.60   3285.80      0.00      0.00      0.00      0.00      0.00
10:21:42 AM  16786.40    114.40   4116.40   4116.00    227.60      0.00      0.00      0.00      0.00      0.00
10:21:47 AM  16412.80    224.80   3496.80   3208.00    656.40      0.00      0.00      0.00      0.00      0.00
10:21:52 AM  10110.40    432.00   2526.60   2526.20   1890.60      0.00      0.00      0.00      0.00      0.00
10:21:57 AM   7959.20   3916.80   1987.40   1985.80   2663.60      0.00      0.00      0.00      0.00      0.00
10:22:02 AM    904.00   1445.60    154.80    154.40   1185.60      0.00      0.00      0.00      0.00      0.00
10:22:07 AM     35.13    124.55      3.19      3.19     44.31      0.00      0.00      0.00      0.00      0.00
10:22:12 AM    218.84   1781.16   7264.13      4.01   1295.39      0.00      0.00      0.00      0.00      0.00
10:22:17 AM   1639.20    166.40    409.60    409.60    998.60      0.00      0.00      0.00      0.00      0.00
10:22:22 AM      0.00      0.00      0.00      0.00  12385.20      0.00      0.00      0.00      0.00      0.00
10:22:27 AM      0.00      0.00      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
10:22:32 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
10:22:37 AM      0.00   1499.20      0.00      0.00    918.00      0.00      0.00      0.00      0.00      0.00
10:22:42 AM     20.76   2213.17      5.39      5.39   1562.48      0.00      0.00      0.00      0.00      0.00
10:22:47 AM    893.60    546.40    177.80    171.20    734.80      0.00      0.00      0.00      0.00      0.00
10:22:52 AM    692.80   1636.80     84.80     82.80    790.40      0.00      0.00      0.00      0.00      0.00
10:22:57 AM     85.60    600.00  23509.00  23508.20    381.00      0.00      0.00      0.00      0.00      0.00
10:23:02 AM      2.40      0.00      0.60      0.60      0.80      0.00      0.00      0.00      0.00      0.00
10:23:07 AM      7.20      0.00      2.40      1.80      4.00      0.00      0.00      0.00      0.00      0.00
10:23:12 AM      3.20    551.20      0.80      0.80    190.60      0.00      0.00      0.00      0.00      0.00
10:23:17 AM      9.60    121.60      0.00      0.00      9.40      0.00      0.00      0.00      0.00      0.00
10:23:22 AM     45.60      8.80      1.40      1.20      8.40      0.00      0.00      0.00      0.00      0.00
10:23:27 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:23:32 AM     18.40     20.80      1.60      1.20     35.20      0.00      0.00      0.00      0.00      0.00
10:23:37 AM      4.00   1958.40      1.00      1.00   1344.80      0.00      0.00      0.00      0.00      0.00
10:23:42 AM   1424.80   4230.40    299.20    299.00   1376.60      0.00      0.00      0.00      0.00      0.00
10:23:47 AM      4.00   1976.00      1.00      1.00    501.40      0.00      0.00      0.00      0.00      0.00
10:23:52 AM     83.20   4539.20      4.60      3.80   1164.80      0.00      0.00      0.00      0.00      0.00
10:23:57 AM   3423.20   4371.20    830.80    830.60   1653.20      0.00      0.00      0.00      0.00      0.00
10:24:02 AM     19.20   1593.60      4.80      4.80    470.80      0.00      0.00      0.00      0.00      0.00
10:24:07 AM      0.80   1720.80      0.40      0.20    724.60      0.00      0.00      0.00      0.00      0.00
10:24:12 AM      1.60   1652.00      0.40      0.40    654.20      0.00      0.00      0.00      0.00      0.00
10:24:17 AM     90.40   6724.80     19.60     19.60   2373.20      0.00      0.00      0.00      0.00      0.00
10:24:22 AM   2560.00   4455.20    506.00    504.80   1737.00      0.00      0.00      0.00      0.00      0.00
10:24:27 AM   2197.60   1228.00     38.40     24.60    333.00      0.00      0.00      0.00      0.00      0.00
10:24:32 AM    389.60   1232.00     81.60     80.40    523.80      0.00      0.00      0.00      0.00      0.00
10:24:37 AM    148.80   2894.40      6.80      5.80   1231.00      0.00      0.00      0.00      0.00      0.00
10:24:42 AM   3646.40    782.40    111.60     95.00    302.20      0.00      0.00      0.00      0.00      0.00
10:24:47 AM   1031.20   2856.00    100.00     93.00    961.80      0.00      0.00      0.00      0.00      0.00
10:24:52 AM    291.20   4006.40      6.80      5.80   1356.20      0.00      0.00      0.00      0.00      0.00
10:24:57 AM   3855.20     67.20    955.00    954.20     11.80      0.00      0.00      0.00      0.00      0.00
10:25:02 AM  24525.60   2416.00   6130.60   6130.60   1449.80      0.00      0.00      0.00      0.00      0.00
10:25:07 AM    226.40   2493.60     42.80     42.80   1677.80      0.00      0.00      0.00      0.00      0.00
10:25:12 AM    763.20   3872.00    117.00    114.80   1930.80      0.00      0.00      0.00      0.00      0.00
10:25:17 AM      3.20   3937.60      0.80      0.80   1966.20      0.00      0.00      0.00      0.00      0.00
10:25:22 AM    467.20   1141.60    105.40    105.00    360.20      0.00      0.00      0.00      0.00      0.00
10:25:27 AM    180.00   1550.40      1.00      0.60    686.20      0.00      0.00      0.00      0.00      0.00
10:25:32 AM     16.00    213.60      0.00      0.00      2.40      0.00      0.00      0.00      0.00      0.00
10:25:37 AM     11.20      0.00      2.00      1.40      4.20      0.00      0.00      0.00      0.00      0.00
10:25:42 AM    659.20      4.00      3.40      2.60     31.20      0.00      0.00      0.00      0.00      0.00
10:25:47 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:25:52 AM     15.20      0.00      4.80      4.00      3.80      0.00      0.00      0.00      0.00      0.00
10:25:57 AM    852.80   1596.00     13.00      9.00   1049.80      0.00      0.00      0.00      0.00      0.00
10:26:02 AM     21.60     57.60      5.00      3.80     48.60      0.00      0.00      0.00      0.00      0.00
10:26:07 AM     28.00      3.20      7.00      7.00     10.60      0.00      0.00      0.00      0.00      0.00
10:26:12 AM     16.00    955.20      0.00      0.00    828.00      0.00      0.00      0.00      0.00      0.00
10:26:17 AM     18.40    813.60    214.80    214.80   1003.00      0.00      0.00      0.00      0.00      0.00
10:26:22 AM      0.00   2154.40      0.00      0.00   1594.20      0.00      0.00      0.00      0.00      0.00
10:26:27 AM     43.20   3185.60     33.60     32.40   1917.00      0.00      0.00      0.00      0.00      0.00
10:26:32 AM    607.20   1605.60      4.20      3.60    720.00      0.00      0.00      0.00      0.00      0.00
10:26:37 AM      0.80   1512.80      1.40      1.40   1158.20      0.00      0.00      0.00      0.00      0.00
10:26:42 AM    605.60     38.40    151.80    151.80      6.00      0.00      0.00      0.00      0.00      0.00
10:26:47 AM    246.40     99.20     12.40      9.80      4.60      0.00      0.00      0.00      0.00      0.00
10:26:52 AM   3123.20      6.40    356.20     65.60    399.00      0.00      0.00      0.00      0.00      0.00
10:26:57 AM     78.40    236.80      1.00      0.80    121.60      0.00      0.00      0.00      0.00      0.00
10:27:02 AM      5.60   3152.80  23722.60  23722.20   2207.20      0.00      0.00      0.00      0.00      0.00
10:27:07 AM   1489.02   7292.61  21652.69  21561.28   6595.41  54586.23  22038.72   6445.11      0.00      0.00
10:27:12 AM     24.05      0.00      3.41      0.60     12.83      0.00      0.00      0.00      0.00      0.00
10:27:17 AM     57.60     32.00      9.80      9.80      4.00      0.00      0.00      0.00      0.00      0.00
10:27:22 AM      0.00    124.00      0.20      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:27:27 AM      0.00      5.59      0.20      0.00      3.79      0.00      0.00      0.00      0.00      0.00
10:27:32 AM    196.80      0.00      0.40      0.40      1.40      0.00      0.00      0.00      0.00      0.00
10:27:37 AM     28.80  23462.40  11851.40      7.20  12011.20  59871.60  19336.60  12007.40      0.00      0.00
10:27:42 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:27:47 AM   1156.80   5186.40      0.40      0.40  15557.60      0.00      0.00      0.00      0.00      0.00
10:27:52 AM    140.80   2625.60      6.60      6.00   1538.40      0.00      0.00      0.00      0.00      0.00
10:27:57 AM  93634.40  13619.20  23275.80  23228.00   9609.40  16132.40      0.00   7439.60      0.00      0.00
10:28:02 AM    633.60  66365.60  43261.80  43250.00  40538.80  63562.40   4374.60  40439.20      0.00      0.00
10:28:07 AM    157.60      0.00      2.80      1.00    213.20      0.00      0.00      0.00      0.00      0.00
10:28:12 AM      3.20      0.00      0.80      0.80      3.80      0.00      0.00      0.00      0.00      0.00
10:28:17 AM      0.00    443.20      0.80      0.00   1459.80      0.00      0.00    101.80      0.00      0.00
10:28:22 AM    712.80      0.00      0.20      0.20      4.60      0.00      0.00      0.00      0.00      0.00
10:28:27 AM      4.80    851.20      0.20      0.20   1284.80      0.00      0.00    203.80      0.00      0.00
10:28:32 AM      0.00    130.40      0.00      0.00      8.40      0.00      0.00      0.00      0.00      0.00
10:28:37 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:28:42 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:28:47 AM   1415.20      0.00      0.60      0.60      4.80      0.00      0.00      0.00      0.00      0.00
10:28:52 AM   1485.60      0.00     99.80     83.00     13.40      0.00      0.00      0.00      0.00      0.00
10:28:57 AM      0.80      0.00      0.40      0.20      5.40      0.00      0.00      0.00      0.00      0.00
10:29:02 AM    598.40  20300.00      0.40      0.40   5079.40   5082.60      0.00   5075.00      0.00      0.00
10:29:07 AM    874.40  11640.80    215.40    215.40   3143.80      0.00      0.00      0.00      0.00      0.00
10:29:12 AM    158.40      2.40      3.40      3.40      4.60      0.00      0.00      0.00      0.00      0.00
10:29:17 AM    111.20   6232.80     28.20     27.80   1582.60      0.00      0.00      0.00      0.00      0.00
10:29:22 AM     50.40   7212.00     12.80     12.60   3430.40      0.00      0.00      0.00      0.00      0.00
10:29:27 AM   1838.40   5384.80     31.00     19.60   2239.20      0.00      0.00      0.00      0.00      0.00
10:29:32 AM   1889.60   8327.20    389.60    388.20   3751.60      0.00      0.00      0.00      0.00      0.00
10:29:37 AM   1742.40   8136.00    316.20    314.40   3948.80      0.00      0.00      0.00      0.00      0.00
10:29:42 AM   2918.40   7477.60    166.60    145.40   2781.60      0.00      0.00      0.00      0.00      0.00
10:29:47 AM   1154.40   6588.00    212.40    210.60   3636.00      0.00      0.00      0.00      0.00      0.00
10:29:52 AM   1501.60   4684.80     45.20     38.20   2130.20      0.00      0.00      0.00      0.00      0.00
10:29:57 AM     21.60   6764.80      1.80      1.80   3308.80      0.00      0.00      0.00      0.00      0.00
10:30:02 AM     54.40   5713.60     13.80     13.60   2716.40      0.00      0.00      0.00      0.00      0.00
10:30:07 AM    568.00  10495.20    112.80    109.40   4072.60      0.00      0.00      0.00      0.00      0.00
10:30:12 AM    708.80   6682.40     38.60     28.60   2631.00      0.00      0.00      0.00      0.00      0.00
10:30:17 AM      4.00   7651.20      0.40      1.00   3456.20      0.00      0.00     89.60      0.00      0.00
10:30:22 AM    954.40   9099.20    114.40    112.40   2993.20      0.00      0.00      0.00      0.00      0.00
10:30:27 AM   3229.60   3631.20    798.40    798.20   2037.00      0.00      0.00      0.00      0.00      0.00
10:30:32 AM     39.20   2634.40    292.60    292.60   2051.60      0.00      0.00      0.00      0.00      0.00
10:30:37 AM      0.80   7855.20      0.20      0.20   3085.20      0.00      0.00      0.00      0.00      0.00
10:30:42 AM    350.40   3568.00     53.60     53.40   2455.80      0.00      0.00      0.00      0.00      0.00
10:30:47 AM   7944.00   7500.80   1891.20   1890.80   2789.60      0.00      0.00      0.00      0.00      0.00
10:30:52 AM    988.00   7990.40     95.20     82.40   3616.40      0.00      0.00      0.00      0.00      0.00
10:30:57 AM    836.00   4192.00     14.40      9.40   1599.00      0.00      0.00      0.00      0.00      0.00
10:31:02 AM  71255.20      0.00  17707.60  17688.20    223.40      0.00      0.00      0.00      0.00      0.00
10:31:07 AM      0.80      0.00      0.20      0.20      4.00      0.00      0.00      0.00      0.00      0.00
10:31:12 AM      0.80     32.00      0.20      0.20    823.40      0.00      0.00      0.00      0.00      0.00
10:31:17 AM   1246.40   5750.40    311.60    311.60   3282.20      0.00      0.00      0.00      0.00      0.00
10:31:22 AM      1.60    656.80      0.40      0.40    190.00      0.00      0.00      0.00      0.00      0.00
10:31:27 AM   2740.80      4.80    685.20    685.20    692.00      0.00      0.00      0.00      0.00      0.00
10:31:32 AM    132.80   3184.80      8.80      3.00   1984.80      0.00      0.00      0.00      0.00      0.00
10:31:37 AM   2905.60   1431.20    773.60    772.20   1487.40      0.00      0.00      0.00      0.00      0.00
10:31:42 AM     72.00   1209.60    647.80    651.00   1968.00      0.00      0.00      0.00      0.00      0.00
10:31:47 AM    381.64    377.64    556.09    554.49   1275.45      0.00      0.00      0.00      0.00      0.00
10:31:52 AM   2626.40   2324.00    327.00     32.80   2461.00      0.00      0.00      0.00      0.00      0.00
10:31:57 AM     70.40   2017.60     21.00     20.00   2486.60      0.00      0.00      0.00      0.00      0.00
10:32:02 AM   1857.60   2253.60    463.40    463.00   2071.40      0.00      0.00      0.00      0.00      0.00
10:32:07 AM     30.40   1293.60      0.60      0.60   1338.00      0.00      0.00      0.00      0.00      0.00
10:32:12 AM      7.20   1876.80    324.60    324.80   1556.80      0.00      0.00      0.00      0.00      0.00
10:32:17 AM   4110.40   5735.20   1027.80   1027.60   1941.20      0.00      0.00      0.00      0.00      0.00
10:32:22 AM     38.40    576.80     14.40     14.40   1608.60      0.00      0.00      0.00      0.00      0.00
10:32:27 AM    298.40   1205.60    830.80    830.00   1680.40      0.00      0.00      0.00      0.00      0.00
10:32:32 AM   1890.40   2160.00    427.00    425.40   1648.40      0.00      0.00      0.00      0.00      0.00
10:32:37 AM    976.00   1649.60    243.40    243.20   1072.60      0.00      0.00      0.00      0.00      0.00
10:32:42 AM    456.00    409.60    105.80    104.60    336.00      0.00      0.00      0.00      0.00      0.00
10:32:47 AM     15.20   3466.40      0.40      0.40   2945.00      0.00      0.00      0.00      0.00      0.00
10:32:52 AM   3132.00   2901.60    610.40    599.20   1672.60      0.00      0.00      0.00      0.00      0.00
10:32:57 AM   1865.60   1247.20   8605.00    439.80    920.40      0.00      0.00      0.00      0.00      0.00
10:33:02 AM     12.80    117.60  25788.60  25782.80    412.60      0.00      0.00      0.00      0.00      0.00
10:33:07 AM      0.80      4.80      0.20      0.20  12384.60      0.00      0.00      0.00      0.00      0.00
10:33:12 AM      0.00      0.00      0.20      0.00    516.00      0.00      0.00      0.00      0.00      0.00
10:33:17 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:33:22 AM    653.60   4632.80    505.80    505.80   1781.60      0.00      0.00      0.00      0.00      0.00
10:33:27 AM   5622.40   4183.20   1405.60   1405.60   1273.80      0.00      0.00      0.00      0.00      0.00
10:33:32 AM      6.40   1275.20      1.60      1.60    315.00      0.00      0.00      0.00      0.00      0.00
10:33:37 AM     34.40   1575.20      7.80      7.80    837.40      0.00      0.00      0.00      0.00      0.00
10:33:42 AM   2564.00   4965.60    594.40    593.40   1431.00      0.00      0.00      0.00      0.00      0.00
10:33:47 AM    340.80    476.00     33.00     31.20    180.40      0.00      0.00      0.00      0.00      0.00
10:33:52 AM     37.60    143.20      1.40      0.60     46.80      0.00      0.00      0.00      0.00      0.00
10:33:57 AM    252.00   1404.80      0.60      0.80    590.20      0.00      0.00      0.00      0.00      0.00
10:34:02 AM    498.40   2220.80   8667.00   8665.40    968.20      0.00      0.00      0.00      0.00      0.00
10:34:07 AM    483.20    372.00     89.80     89.80    109.40      0.00      0.00      0.00      0.00      0.00
10:34:12 AM    381.60   1666.40     92.20     92.20    821.60      0.00      0.00      0.00      0.00      0.00
10:34:17 AM     51.20   2835.20     12.80     12.80    920.80      0.00      0.00      0.00      0.00      0.00
10:34:22 AM    417.60    407.20    104.40    104.40    105.80      0.00      0.00      0.00      0.00      0.00
10:34:27 AM   2695.20   2408.00    336.00    329.20    758.00      0.00      0.00      0.00      0.00      0.00
10:34:32 AM    159.20   1388.00     40.40     39.80    489.60      0.00      0.00      0.00      0.00      0.00
10:34:37 AM     12.00     19.20      4.80      4.40     20.00      0.00      0.00      0.00      0.00      0.00
10:34:42 AM   2791.20     85.60     38.60     22.60    138.20      0.00      0.00      0.00      0.00      0.00
10:34:47 AM    312.00    136.80      7.40      6.60     38.40      0.00      0.00      0.00      0.00      0.00
10:34:52 AM    409.60   3154.40     49.20     46.20   1108.80      0.00      0.00      0.00      0.00      0.00
10:34:57 AM   2012.80   2050.40    499.80    499.80    556.00      0.00      0.00      0.00      0.00      0.00
10:35:02 AM     82.40     52.00     18.80     11.80     19.00      0.00      0.00      0.00      0.00      0.00
10:35:07 AM    415.20   5786.40    103.80    103.80   2024.20      0.00      0.00      0.00      0.00      0.00
10:35:12 AM    958.40   1105.60      6.40      4.80    840.00      0.00      0.00      0.00      0.00      0.00
10:35:17 AM    496.00   1730.40    120.80    120.80    626.60      0.00      0.00      0.00      0.00      0.00
10:35:22 AM      9.60   5792.80      2.40      2.40   2295.00      0.00      0.00      0.00      0.00      0.00
10:35:27 AM    126.40    200.80      0.80      0.80    114.60      0.00      0.00      0.00      0.00      0.00
10:35:32 AM      0.80      0.00      0.20      0.20      0.40      0.00      0.00      0.00      0.00      0.00
10:35:37 AM     58.40     29.60      1.60      1.40     82.60      0.00      0.00      0.00      0.00      0.00
10:35:42 AM      6.40    222.40      2.80      1.60    206.20      0.00      0.00      0.00      0.00      0.00
10:35:47 AM    448.80   1476.00      1.60      1.60    519.40      0.00      0.00      0.00      0.00      0.00
10:35:52 AM    306.40    933.60      3.20      1.40    420.00      0.00      0.00      0.00      0.00      0.00
10:35:57 AM   1440.00    846.40     83.00     79.20    496.00      0.00      0.00      0.00      0.00      0.00
10:36:02 AM    734.40   3168.00      9.00      5.20   1423.40      0.00      0.00      0.00      0.00      0.00
10:36:07 AM    268.80    280.80     60.40     60.40    158.40      0.00      0.00      0.00      0.00      0.00
10:36:12 AM    568.00   4716.80      3.40      1.40   2128.80      0.00      0.00      0.00      0.00      0.00
10:36:17 AM      3.20    735.20      0.80      0.80    619.80      0.00      0.00      0.00      0.00      0.00
10:36:22 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
10:36:27 AM     12.80     38.40      1.20      1.20      6.60      0.00      0.00      0.00      0.00      0.00
10:36:32 AM     19.20    117.60      1.40      1.00      3.00      0.00      0.00      0.00      0.00      0.00
10:36:37 AM      0.00   1730.40      0.00      0.00    651.00      0.00      0.00      0.00      0.00      0.00
10:36:42 AM      0.00     36.00      0.00      0.00     98.60      0.00      0.00      0.00      0.00      0.00
10:36:47 AM      7.20   3541.60      2.00      1.80   1263.20      0.00      0.00      0.00      0.00      0.00
10:36:52 AM   3290.40   1310.40    623.20    327.20    976.00      0.00      0.00      0.00      0.00      0.00
10:36:57 AM     96.80     13.60     92.80     92.80    317.60      0.00      0.00      0.00      0.00      0.00
10:37:02 AM      2.40     32.00   5327.00   5326.80      4.00      0.00      0.00      0.00      0.00      0.00
10:37:07 AM 215408.76  67943.43  53824.50  53762.95  20109.16  78909.76  37605.98  18799.80      0.00      0.00
10:37:12 AM  26455.31  37333.87   7819.44   7609.42  10535.27  27595.59   4250.30   9350.10      0.00      0.00
10:37:17 AM      3.20      0.00      1.00      0.80      4.20      0.00      0.00      0.00      0.00      0.00
10:37:22 AM      0.00      0.00      0.20      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:37:27 AM      4.00      0.00      1.20      1.00    106.20      0.00      0.00      0.00      0.00      0.00
10:37:32 AM      0.00      0.00      0.00      0.00      0.60      0.00      0.00      0.00      0.00      0.00
10:37:37 AM      0.00     38.40      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:37:42 AM    404.00    117.60      0.80      0.20      6.00      0.00      0.00      0.00      0.00      0.00
10:37:47 AM    476.00      6.40      0.80      0.60      4.40      0.00      0.00      0.00      0.00      0.00
10:37:52 AM      1.60      0.00      1.00      0.80    112.80      0.00      0.00      0.00      0.00      0.00
10:37:57 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
10:38:02 AM  57683.20  51652.00  14423.00  14420.60  13656.40  42536.20   9829.60  13118.40      0.00      0.00
10:38:07 AM  86320.80  98392.00  21677.00  21580.40  26661.20  54220.60   7107.00  24890.40      0.00      0.00
10:38:12 AM    447.20   3280.80    102.80    102.80    826.20      0.00      0.00      0.00      0.00      0.00
10:38:17 AM    516.80  53133.60  12299.20    129.20  13347.00  25380.60   8806.40  10491.60      0.00      0.00
10:38:22 AM      0.00      4.80      0.20      0.00    208.80      0.00      0.00      0.00      0.00      0.00
10:38:27 AM    699.20   2023.20      0.20      0.20  12922.00      0.00      0.00      0.00      0.00      0.00
10:38:32 AM    965.60   3794.40    205.40    205.40   1798.40      0.00      0.00      0.00      0.00      0.00
10:38:37 AM    411.20   4728.00    102.80    102.80   1210.40      0.00      0.00      0.00      0.00      0.00
10:38:42 AM      2.40   1784.80      0.60      0.60   1004.60      0.00      0.00      0.00      0.00      0.00
10:38:47 AM      5.60   5483.20      1.40      1.40   1370.00      0.00      0.00      0.00      0.00      0.00
10:38:52 AM   6909.60   6940.80   1050.20   1035.80   2476.40      0.00      0.00      0.00      0.00      0.00
10:38:57 AM   1649.60   1300.00    412.80    412.40    344.60      0.00      0.00      0.00      0.00      0.00
10:39:02 AM      0.00   1256.00      0.00      0.00    530.20      0.00      0.00      0.00      0.00      0.00
10:39:07 AM    196.00    416.00     49.00     49.00    109.20      0.00      0.00      0.00      0.00      0.00
10:39:12 AM    624.80      0.80    156.00    156.00    722.20      0.00      0.00      0.00      0.00      0.00
10:39:17 AM      0.00   3649.60      0.00      0.00   1016.20      0.00      0.00      0.00      0.00      0.00
10:39:22 AM      1.60   3056.80      0.40      0.40    867.20      0.00      0.00      0.00      0.00      0.00
10:39:27 AM   2054.40   4555.20     34.20     24.60   1195.00      0.00      0.00      0.00      0.00      0.00
10:39:32 AM   4790.40   2071.20   1146.00   1144.00   1218.00      0.00      0.00      0.00      0.00      0.00
10:39:37 AM    127.20   6486.40      4.40      3.20   1636.60      0.00      0.00      0.00      0.00      0.00
10:39:42 AM   2958.40   1408.80    145.40    126.60    970.40      0.00      0.00      0.00      0.00      0.00
10:39:47 AM   1036.80  13902.40    241.00    239.80   3555.40      0.00      0.00      0.00      0.00      0.00
10:39:52 AM   1115.20  10648.80    214.60    213.60   3759.60      0.00      0.00      0.00      0.00      0.00
10:39:57 AM    459.20  10892.00     62.40     61.60   2736.60      0.00      0.00      0.00      0.00      0.00
10:40:02 AM 139757.60  18413.60  34879.00  34834.00   8158.20  17847.00    869.80   2926.00      0.00      0.00
10:40:07 AM  16488.00  44012.00   4052.00   4049.00  11654.40  17244.00   2976.60  11344.40      0.00      0.00
10:40:12 AM   3296.80  11514.40    805.40    804.80   2941.40      0.00      0.00      0.00      0.00      0.00
10:40:17 AM   3636.00   4278.40    465.20    463.60   1198.60      0.00      0.00      0.00      0.00      0.00
10:40:22 AM   1747.20   7402.40      3.00      2.40   1949.00      0.00      0.00      0.00      0.00      0.00
10:40:27 AM    856.00   5857.60    212.20    211.20   1573.80      0.00      0.00      0.00      0.00      0.00
10:40:32 AM      0.80  11228.80      0.40      0.20   2835.80      0.00      0.00      0.00      0.00      0.00
10:40:37 AM   2312.00   6127.20    578.20    577.60   1795.00      0.00      0.00      0.00      0.00      0.00
10:40:42 AM    417.60   2118.40     98.20     98.00    536.00      0.00      0.00      0.00      0.00      0.00
10:40:47 AM   1135.20   6729.60    220.80    220.60   1809.60      0.00      0.00      0.00      0.00      0.00
10:40:52 AM   1955.20   2259.20    377.00    367.80    665.20      0.00      0.00      0.00      0.00      0.00
10:40:57 AM    974.40   4443.20     16.20      8.00   1230.80      0.00      0.00      0.00      0.00      0.00
10:41:02 AM   1100.00   9019.20    172.80    170.20   2329.60      0.00      0.00      0.00      0.00      0.00
10:41:07 AM    518.40    527.20    129.60    129.60    189.00      0.00      0.00      0.00      0.00      0.00
