Linux 7.0.10-arch1-1 (archlinux) 	06/03/2026 	_x86_64_	(4 CPU)

03:39:50 AM  pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
03:39:55 AM   2298.40      0.00 198552.80      1.80    477.60      0.00      0.00      0.00      0.00      0.00
05:13:05 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:13:10 AM      0.00   1792.00      0.00      0.00   1974.20      0.00      0.00    448.20      0.00      0.00
05:13:15 AM  54857.60  33863.20  13879.60  13714.40  12396.80  76072.20   2864.40   9352.80      0.00      0.00
05:13:20 AM      0.00  12376.80      0.00      0.00   3092.40   8000.00      0.00   3088.60      0.00      0.00
05:13:25 AM      0.00      0.00      3.60      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:13:30 AM   2000.00    130.40      2.60      2.00     18.40      0.00      0.00      0.00      0.00      0.00
05:13:35 AM      0.00      4.00      0.20      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:13:40 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:13:45 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:13:50 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:13:55 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:14:00 AM      0.00     32.00      0.20      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:14:05 AM      0.00    117.60      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:14:10 AM      0.00      4.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:14:15 AM      0.00    114.40      0.00      0.00     29.00      0.00      0.00     28.60      0.00      0.00
05:14:20 AM    450.40      0.00    286.00      1.40    242.80      0.00      0.00      0.00      0.00      0.00
05:14:25 AM    272.00    326.40     99.80     68.00   2276.00      0.00      0.00     81.60      0.00      0.00
05:14:30 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:14:35 AM      0.00     38.40      0.00      0.00   1705.00      0.00      0.00      0.00      0.00      0.00
05:14:40 AM      0.00    130.40      2.20      2.20      4.20      0.00      0.00      0.00      0.00      0.00
05:14:45 AM      0.00      4.80      0.00      0.00   1612.00      0.00      0.00      0.00      0.00      0.00
05:14:50 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:14:55 AM     36.80      0.00      0.20      0.20   1716.40      0.00      0.00      0.00      0.00      0.00
05:15:00 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:15:05 AM      0.00      0.00      0.00      0.00   1647.60      0.00      0.00      0.00      0.00      0.00
05:15:10 AM      0.00     32.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:15:15 AM      0.00    117.60      0.00      0.00   1556.40      0.00      0.00      0.00      0.00      0.00
05:15:20 AM      0.00      3.99      0.00      0.00      3.99      0.00      0.00      0.00      0.00      0.00
05:15:25 AM      0.00      0.00      0.00      0.00   1649.00      0.00      0.00      0.00      0.00      0.00
05:15:30 AM      0.80  83151.20  11841.40      0.20  20894.20  27209.40   9857.80  20787.80      0.00      0.00
05:15:35 AM      0.00      0.00      2.60      0.00   1929.40      0.00      0.00      0.00      0.00      0.00
05:15:40 AM      0.00      0.00      0.00      0.00  12385.00      0.00      0.00      0.00      0.00      0.00
05:15:45 AM      0.00     38.40      0.00      0.00   1233.00      0.00      0.00      0.00      0.00      0.00
05:15:50 AM      0.00    130.40      0.00      0.00     11.80      0.00      0.00      0.00      0.00      0.00
05:15:55 AM      0.00      4.80      0.00      0.00   1594.80      0.00      0.00      0.00      0.00      0.00
05:16:00 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:16:05 AM      0.00      0.00      0.00      0.00   1924.40      0.00      0.00      0.00      0.00      0.00
05:16:10 AM      0.00      0.00      0.20      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:16:15 AM      0.00      0.00      0.00      0.00   1916.80      0.00      0.00      0.00      0.00      0.00
05:16:20 AM      0.00     32.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:16:25 AM 364030.40 239132.80  90974.80  90742.20  82307.80  92857.40  28269.20  61795.80      0.00      0.00
05:16:30 AM   4833.60  23064.00    189.40    170.40   5796.60  16816.80      0.00   5764.60      0.00      0.00
05:16:35 AM      0.00      0.00      0.00      0.00    618.20      0.00      0.00      0.00      0.00      0.00
05:16:40 AM    480.00      0.00     21.40      2.40      4.00      0.00      0.00      0.00      0.00      0.00
05:16:45 AM  72630.40  80537.60  18161.40  18157.80  21310.40  88663.60   2718.40  20135.00      0.00      0.00
05:16:50 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:16:55 AM    252.00     38.40     10.40      2.00   1800.00      0.00      0.00      0.00      0.00      0.00
05:17:00 AM      7.20    130.40      2.00      0.20      5.80      0.00      0.00      0.00      0.00      0.00
05:17:05 AM      6.40      4.00      4.20      3.20    826.20      0.00      0.00      0.00      0.00      0.00
05:17:10 AM    132.80      0.00     18.20      8.00      9.80      0.00      0.00      0.00      0.00      0.00
05:17:15 AM   1599.20     20.00    277.80    268.20    175.20      0.00      0.00      5.00      0.00      0.00
05:17:20 AM 130625.60  80280.00  32743.40  32656.40  34046.00  65227.40   4435.40  26527.20      0.00      0.00
05:17:25 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:17:30 AM      4.00    127.20      5.80      0.40   1464.80      0.00      0.00      0.00      0.00      0.00
05:17:35 AM     11.20    143.20      0.40      0.40      8.80      0.00      0.00      0.00      0.00      0.00
05:17:40 AM      3.20     24.80      0.00      0.00      4.60      0.00      0.00      0.00      0.00      0.00
05:17:45 AM    596.80      0.00      2.00      0.60     32.80      0.00      0.00      0.00      0.00      0.00
05:17:50 AM    108.80      0.00      1.60      0.20      3.80      0.00      0.00      0.00      0.00      0.00
05:17:55 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:18:00 AM      0.00     38.40      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:18:05 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:18:10 AM      6.40    143.20      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:18:15 AM      0.00      5.60      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:18:20 AM    269.60      0.00      0.80      0.60   1212.20      0.00      0.00      0.00      0.00      0.00
05:18:25 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:18:30 AM    300.80  24432.80   7909.00   7721.60   9594.40  15977.00   1318.60   8076.80      0.00      0.00
05:18:35 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:18:40 AM  16369.60  13206.40   4099.40   4094.60   4499.80   8296.00      0.00   3448.00      0.00      0.00
05:18:45 AM   6918.40  15238.40   1729.60   1729.60   3809.60  11648.20      0.00   3798.40      0.00      0.00
05:18:50 AM      0.00      4.00      0.00      0.00    419.80      0.00      0.00      0.00      0.00      0.00
05:18:55 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:19:00 AM      0.00      0.00      0.00      0.00   1176.80      0.00      0.00      0.00      0.00      0.00
05:19:05 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:19:10 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:19:15 AM    165.60     38.40      0.80      0.80      0.40      0.00      0.00      0.00      0.00      0.00
05:19:20 AM    454.29    130.14    308.58     26.15    136.13      0.00      0.00      0.00      0.00      0.00
05:19:25 AM      0.00      4.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:19:30 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:19:35 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:19:40 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:19:45 AM    154.40      0.00      0.40      0.40      2.20      0.00      0.00      0.00      0.00      0.00
05:19:50 AM      0.00     32.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:19:55 AM      0.00    117.60      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:20:00 AM      0.00      5.60      0.00      0.00      4.60      0.00      0.00      0.00      0.00      0.00
05:20:05 AM      0.80      0.00      0.20      0.20      4.20      0.00      0.00      0.00      0.00      0.00
05:20:10 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:20:15 AM    524.80      0.00      0.20      0.20      0.60      0.00      0.00      0.00      0.00      0.00
05:20:20 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:20:25 AM      0.00     38.40      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:20:30 AM      0.80    130.40      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
05:20:35 AM      1.60      4.80      0.40      0.20      4.00      0.00      0.00      0.00      0.00      0.00
05:20:40 AM      7.20      0.00      4.00      4.00      3.80      0.00      0.00      0.00      0.00      0.00
05:20:45 AM      0.00      0.00      0.20      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:20:50 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:20:55 AM    221.60      0.00      5.20      4.00      6.20      0.00      0.00      0.00      0.00      0.00
05:21:00 AM      0.00     32.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:21:05 AM     12.80    162.40      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:21:10 AM      0.00      4.80      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:21:15 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:21:20 AM     16.00      0.00      0.80      0.40      4.00      0.00      0.00      0.00      0.00      0.00
05:21:25 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:21:30 AM      0.80      0.00      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
05:21:35 AM      0.00     38.40      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:21:40 AM      0.00    130.40      0.00      0.00      4.60      0.00      0.00      0.00      0.00      0.00
05:21:45 AM      0.80      4.00      0.40      0.20    817.40      0.00      0.00      0.00      0.00      0.00
05:21:50 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:21:55 AM      0.00      0.00      1.20      1.20   1530.00      0.00      0.00      0.00      0.00      0.00
05:22:00 AM      0.00      0.00      0.00      0.00      4.40      0.00      0.00      0.00      0.00      0.00
05:22:05 AM      0.80      0.00      0.40      0.40   1630.80      0.00      0.00      0.00      0.00      0.00
05:22:10 AM      4.80     51.20      6.60      1.20      8.40      0.00      0.00      0.00      0.00      0.00
05:22:15 AM      0.80    156.00      0.20      0.20   1778.20      0.00      0.00      0.00      0.00      0.00
05:22:20 AM      0.00      4.00      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:22:25 AM      0.00      0.00      0.00      0.00   1610.40      0.00      0.00      0.00      0.00      0.00
05:22:30 AM      0.00     39.92      5.19      0.00      4.99      0.00      0.00      0.00      0.00      0.00
05:22:35 AM      0.00      0.00      0.80      0.00   1557.20      0.00      0.00      0.00      0.00      0.00
05:22:40 AM      1.60     85.60      2.20      2.20      4.00      0.00      0.00      0.00      0.00      0.00
05:22:45 AM      0.00    136.80      0.60      0.00   1967.00      0.00      0.00      0.00      0.00      0.00
05:22:50 AM      1.60      0.00      0.80      0.40      5.20      0.00      0.00      0.00      0.00      0.00
05:22:55 AM      0.00      4.00      0.00      0.00   1513.40      0.00      0.00      0.00      0.00      0.00
05:23:00 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:23:05 AM      0.00    405.60      0.00      0.00   1571.80      0.00      0.00    101.40      0.00      0.00
05:23:10 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:23:15 AM      0.00    168.80      0.00      0.00   1439.80      0.00      0.00      0.00      0.00      0.00
05:23:20 AM      0.00      0.00      0.20      0.00     55.00      0.00      0.00      0.00      0.00      0.00
05:23:25 AM      0.00    400.00      0.00      0.00   1629.00      0.00      0.00    100.00      0.00      0.00
05:23:30 AM      1.60      5.60      0.40      0.40    457.20      0.00      0.00      0.00      0.00      0.00
05:23:35 AM      0.00      0.00      0.00      0.00   1656.80      0.00      0.00      0.00      0.00      0.00
05:23:40 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:23:45 AM      0.00      0.00      0.00      0.00   1569.20      0.00      0.00      0.00      0.00      0.00
05:23:50 AM      4.00     38.40      1.40      1.00      5.00      0.00      0.00      0.00      0.00      0.00
05:23:55 AM      0.00    401.60      0.00      0.00   1738.00      0.00      0.00    100.40      0.00      0.00
05:24:00 AM      0.00    130.40      0.00      0.00     14.40      0.00      0.00      0.00      0.00      0.00
05:24:05 AM      0.00    408.80      0.00      0.00   1166.40      0.00      0.00    100.80      0.00      0.00
05:24:10 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:24:15 AM      0.00      0.00      0.00      0.00      0.60      0.00      0.00      0.00      0.00      0.00
05:24:20 AM      0.00      0.00    283.60      0.00    209.60      0.00      0.00      0.00      0.00      0.00
05:24:25 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:24:30 AM      0.00     32.00      0.20      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:24:35 AM      0.00    117.60      0.00      0.00      5.60      0.00      0.00      0.00      0.00      0.00
05:24:40 AM      0.00      4.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:24:45 AM  19892.00   8734.40   4989.00   4973.00   2362.20   9049.60      0.00   2298.40      0.00      0.00
05:24:50 AM 167053.60 168677.60  41588.60  41568.80  49166.80 123054.60   3600.20  43790.80      0.00      0.00
05:24:55 AM  23037.60  30528.80   5610.40   5554.80   8270.20  22964.20      0.00   7798.40      0.00      0.00
05:25:00 AM  18636.80  15599.20   4016.00   4009.40   4158.00  20147.60    618.80   4143.20      0.00      0.00
05:25:05 AM      0.80     38.40      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
05:25:10 AM     33.60    132.00      5.40      2.20    213.40      0.00      0.00      0.40      0.00      0.00
05:25:15 AM      2.40      4.80      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
05:25:20 AM      0.00      3.20      0.00      0.00    282.80      0.00      0.00      1.20      0.00      0.00
05:25:28 AM 106101.58 390662.11  35153.16  26951.58  99796.32 129628.95  23150.79  99721.32      0.00      0.00
05:25:30 AM 115956.67 492361.67  29628.75  29590.83 123889.58 175484.58 142287.08 123817.50      0.00      0.00
05:25:35 AM 278827.20 408608.80  69697.20  69468.40 103514.80 131568.00  21276.80 102480.00      0.00      0.00
05:25:40 AM  67940.80  80434.40  16813.80  15597.00  24392.60  28298.60      0.00  20101.40      0.00      0.00
05:25:45 AM  13565.60    136.80   3392.40   2873.60   1440.20      0.00      0.00      0.00      0.00      0.00
05:25:50 AM   1012.80      4.00     58.20     57.80  12415.40      0.00      0.00      0.00      0.00      0.00
05:25:55 AM      8.00      0.00      1.00      1.00      4.00      0.00      0.00      0.00      0.00      0.00
05:26:00 AM  90931.20  44765.60  22776.60  19997.20  11638.80  81556.20    995.80  11532.80      0.00      0.00
05:26:05 AM     24.80      0.00      5.40      5.40      5.00      0.00      0.00      0.00      0.00      0.00
05:26:10 AM   2743.20      0.00     11.40      7.00      5.60      0.00      0.00      0.00      0.00      0.00
05:26:15 AM      8.80      0.00      2.00      1.80      0.40      0.00      0.00      0.00      0.00      0.00
05:26:20 AM      6.40    143.20      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:26:25 AM     68.00      0.00      6.80      4.60      3.80      0.00      0.00      0.00      0.00      0.00
05:26:30 AM    179.20      0.00      0.40      0.20      4.00      0.00      0.00      0.00      0.00      0.00
05:26:35 AM      0.00      4.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:26:40 AM   1617.60      0.80    187.20    158.60     12.80      0.00      0.00      0.00      0.00      0.00
05:26:45 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:26:50 AM      0.00     38.40      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:26:55 AM     61.60      0.00     28.40     20.20      5.20      0.00      0.00      0.00      0.00      0.00
05:27:00 AM  41452.80  28143.20  10317.40   5605.60  12100.40   8085.60      0.00   7089.20      0.00      0.00
05:27:05 AM 208217.60  25968.00  51936.80  41536.80  52380.00   9820.60      0.00   6500.00      0.00      0.00
05:27:10 AM 134548.80  27027.20  33392.20  26942.80  37496.80   7343.80      0.00   6798.20      0.00      0.00
05:27:15 AM      1.60      0.80      0.40      0.40    820.00      0.00      0.00      0.00      0.00      0.00
05:27:20 AM      3.20      0.00      1.00      1.00      4.40      0.00      0.00      0.00      0.00      0.00
05:27:25 AM      0.00      0.00      0.00      0.00    823.40      0.00      0.00      0.00      0.00      0.00
05:27:30 AM      5.60     35.20      5.80      0.60      5.60      0.00      0.00      0.00      0.00      0.00
05:27:35 AM      0.00     64.00      0.00      0.00   1559.40      0.00      0.00      0.00      0.00      0.00
05:27:40 AM    538.40    176.00      2.60      1.80      4.60      0.00      0.00      0.00      0.00      0.00
05:27:45 AM    102.40      4.80      0.60      0.60   1582.00      0.00      0.00      0.00      0.00      0.00
05:27:50 AM      0.00      0.80      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:27:55 AM      0.00      0.00      0.00      0.00   1566.80      0.00      0.00      0.00      0.00      0.00
05:28:00 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:28:05 AM      0.00    235.20      0.00      0.00   2060.80      0.00      0.00     61.00      0.00      0.00
05:28:10 AM      0.00     38.40      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:28:15 AM      6.40    456.80      0.00      0.00    739.80      0.00      0.00     81.60      0.00      0.00
05:28:20 AM      0.00      4.00      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:28:25 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:28:30 AM    183.20      0.00      3.20      2.80     11.20      0.00      0.00      0.00      0.00      0.00
05:28:35 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:28:40 AM      3.20      0.00      3.40      3.20      3.80      0.00      0.00      0.00      0.00      0.00
05:28:45 AM      0.00     32.00      0.00      0.00      1.40      0.00      0.00      0.00      0.00      0.00
05:28:50 AM      6.40    162.40      0.00      0.00      5.40      0.00      0.00      0.00      0.00      0.00
05:28:55 AM      0.00      3.20      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:29:00 AM      0.80      1.60      0.20      0.20      3.80      0.00      0.00      0.00      0.00      0.00
05:29:05 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:29:10 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:29:15 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:29:20 AM   2704.00    265.60    292.00      9.20    544.40      0.00      0.00     58.20      0.00      0.00
05:29:25 AM      0.00    117.60      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:29:30 AM      0.00     84.00      0.20      0.00     24.80      0.00      0.00     20.80      0.00      0.00
05:29:35 AM      0.00      0.80      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:29:40 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:29:45 AM      0.00      0.00      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:29:50 AM 175259.20  82672.00  43849.60  41654.80  42330.20 111598.00   3571.00  41386.60      0.00      0.00
05:29:55 AM     13.60     32.00      5.40      5.40      4.20      0.00      0.00      0.00      0.00      0.00
05:30:00 AM      1.60    143.20      0.60      0.40      4.00      0.00      0.00      0.00      0.00      0.00
05:30:05 AM      0.00      4.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:30:10 AM      0.00      0.00      0.20      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:30:15 AM   3202.40      0.00    899.20    799.60    813.40      0.00      0.00      0.00      0.00      0.00
05:30:20 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:30:25 AM      0.00      0.00      0.00      0.00      4.20      0.00      0.00      0.00      0.00      0.00
05:30:30 AM      0.00     38.40      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:30:35 AM      0.00    111.20      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:30:40 AM    587.20      3.20     47.20     38.60      8.60      0.00      0.00      0.00      0.00      0.00
05:30:45 AM      0.00      0.80      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:30:50 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:30:55 AM      0.00      0.00      0.20      0.00      3.79      0.00      0.00      0.00      0.00      0.00
05:31:00 AM      0.80      0.00      0.20      0.20      4.00      0.00      0.00      0.00      0.00      0.00
05:31:05 AM      0.00     32.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:31:10 AM      0.00    136.80      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:31:15 AM      0.00      4.80      0.00     12.60   2230.60      0.00      0.00     16.60      0.00      0.00
05:31:20 AM  61109.60  94212.00  58256.00  48408.00  59885.60 106748.80   1324.20  59731.00      0.00      0.00
05:31:25 AM   3087.20  19332.00   1742.20   1718.20   5702.60   9768.60    371.60   4841.60      0.00      0.00
05:31:30 AM   2083.20      0.00      7.40      2.40      3.80      0.00      0.00      0.00      0.00      0.00
05:31:35 AM      3.20      0.00      0.80      0.80   1215.60      0.00      0.00      0.00      0.00      0.00
05:31:40 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:31:45 AM      5.60    111.20      3.20      0.60   1231.00      0.00      0.00      0.00      0.00      0.00
05:31:50 AM      1.60      0.00      0.40      0.40      3.80      0.00      0.00      0.00      0.00      0.00
05:31:55 AM    644.80      0.80     35.80     23.00   1637.00      0.00      0.00      0.00      0.00      0.00
05:32:00 AM      4.00      3.20      2.60      2.40      4.40      0.00      0.00      0.00      0.00      0.00
05:32:05 AM    546.40      0.00      7.20      6.00   1563.40      0.00      0.00      0.00      0.00      0.00
05:32:10 AM    349.60      0.00     26.60     11.40      7.20      0.00      0.00      0.00      0.00      0.00
05:32:15 AM      6.40    612.00      6.20      0.60   1757.00      0.00      0.00    132.80      0.00      0.00
05:32:20 AM      0.00      0.00      0.00      0.00      5.00      0.00      0.00      0.00      0.00      0.00
05:32:25 AM      9.60    168.80      0.00      0.00      7.40      0.00      0.00      0.00      0.00      0.00
05:32:30 AM      4.80     52.80      7.00      0.20      6.00      0.00      0.00      0.00      0.00      0.00
05:32:35 AM      0.00      0.00      0.00      0.00      4.60      0.00      0.00      0.00      0.00      0.00
05:32:40 AM    110.40      0.00     39.40     29.60      6.40      0.00      0.00      0.00      0.00      0.00
05:32:45 AM     55.20     20.80      0.40      0.20      1.00      0.00      0.00      0.00      0.00      0.00
05:32:50 AM      0.00      4.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:32:55 AM  72776.80      0.00  18190.80  16493.60  18070.80      0.00      0.00      0.00      0.00      0.00
05:33:00 AM 230532.00    149.60  57632.60  52783.00  56465.60      0.00      0.00      0.00      0.00      0.00
05:33:05 AM  91980.00      0.00  22995.00  22931.40  23461.80      0.00      0.00      0.00      0.00      0.00
05:33:10 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:33:15 AM      4.80      0.00      1.00      0.80    103.20      0.00      0.00      0.00      0.00      0.00
05:33:20 AM      0.00      0.80      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:33:25 AM      0.80    457.60      0.40      0.20    922.40      0.00      0.00     93.00      0.00      0.00
05:33:30 AM    128.80      0.00      2.80      2.20   1136.60      0.00      0.00      0.00      0.00      0.00
05:33:35 AM    524.80   1072.80      6.00      0.40    805.40      0.00      0.00    263.20      0.00      0.00
05:33:40 AM      0.00      0.00      0.00      0.00      5.00      0.00      0.00      0.00      0.00      0.00
05:33:45 AM      0.00      0.00      0.00      0.00      1.20      0.00      0.00      0.00      0.00      0.00
05:33:50 AM      0.00    136.80      0.00      0.00     11.20      0.00      0.00      0.00      0.00      0.00
05:33:55 AM 103991.20  73605.60  26008.00  24388.20  23612.80  48947.40      0.00  23308.60      0.00      0.00
05:34:00 AM   6207.20  61890.40  22694.00  21941.00  26879.20 120234.40      0.00  25770.40      0.00      0.00
05:34:05 AM   1258.40      0.00    112.60    112.40      4.20      0.00      0.00      0.00      0.00      0.00
05:34:10 AM      3.20      3.20      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:34:15 AM    965.27      0.80      2.79      2.00      1.40      0.00      0.00      0.00      0.00      0.00
05:34:20 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:34:25 AM   3020.80      0.00    319.40     35.20    325.80      0.00      0.00      0.00      0.00      0.00
05:34:30 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:34:35 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:34:40 AM    945.60    162.40     14.20      4.00   2559.00   5870.00      0.00   2555.00      0.00      0.00
05:34:45 AM      0.00      3.20      0.00      0.00      0.60      0.00      0.00      0.00      0.00      0.00
05:34:50 AM      0.00      0.80      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:34:55 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:35:00 AM      0.00      0.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:35:05 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:35:10 AM      0.00     32.00      0.20      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:35:15 AM      0.00    117.60      0.00      0.00      0.40      0.00      0.00      0.00      0.00      0.00
05:35:20 AM      0.00      4.80      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:35:25 AM    904.00      0.80    225.60    122.00      3.80      0.00      0.00      0.00      0.00      0.00
05:35:30 AM  78213.60      0.00  19556.00  15870.40  20701.00  41157.60      0.00  18351.60      0.00      0.00
05:35:35 AM      0.00      0.00      0.00      0.00      3.80      0.00      0.00      0.00      0.00      0.00
05:35:40 AM      0.00      0.00      0.20      0.00   1601.80      0.00      0.00      0.00      0.00      0.00
05:35:45 AM      0.00     38.40      0.00      0.00      0.60      0.00      0.00      0.00      0.00      0.00
05:35:50 AM      9.60    130.40      0.00      0.00   1628.40      0.00      0.00      0.00      0.00      0.00
05:35:55 AM      0.00      4.00      0.00      0.00      4.00      0.00      0.00      0.00      0.00      0.00
05:36:00 AM      0.00      0.80      0.00      0.00   1651.20      0.00      0.00      0.00      0.00      0.00
